Date,Day_of_Week,Month,Year,Day_of_Year,Is_Weekend,Holiday_Flag,Temperature_C,Rainfall_mm,Humidity_pct,Evaporation_Rate_mm,Population,Household_Count,Urbanization_Index,Pump_Status,Total_Daily_Usage_ML,Treatment_Output_ML,Pressure_Level_bar,Reservoir_Level_pct,Per_Capita_Usage_L,Demand_Level
2022-01-29,5,1,2022,29,1,0,21.5,0.0,77.8,5.47,1040687,273865,0.7215,1,81.678,86.5,3.84,30.0,78.48,Medium
2022-01-30,6,1,2022,30,1,0,19.7,0.0,88.2,5.56,1040915,273925,0.7319,1,80.11,87.97,4.26,30.0,76.96,Medium
2022-01-31,0,1,2022,31,0,0,20.8,0.0,82.2,5.2,1042098,274236,0.718,1,91.67,96.42,4.27,30.0,87.97,Medium
2022-02-01,1,2,2022,32,0,0,24.5,0.0,78.6,5.02,1040898,273921,0.7242,1,89.719,94.21,3.96,30.0,86.19,Medium
2022-02-02,2,2,2022,33,0,0,20.5,0.0,83.7,5.94,1043251,274540,0.7268,1,87.355,93.63,4.02,30.0,83.73,Medium
2022-02-03,3,2,2022,34,0,0,22.5,0.0,76.9,5.95,1040865,273912,0.7161,1,90.455,99.71,4.13,30.0,86.9,Medium
2022-02-04,4,2,2022,35,0,0,19.7,0.0,88.2,6.34,1042800,274421,0.7196,1,87.14,96.03,4.07,30.0,83.56,Medium
2022-02-05,5,2,2022,36,1,0,20.8,0.0,87.3,5.41,1042204,274264,0.7235,1,85.248,91.29,3.99,30.0,81.8,Medium
2022-02-06,6,2,2022,37,1,0,23.6,0.0,77.9,6.03,1042891,274445,0.7198,1,85.003,90.8,3.98,30.0,81.51,Medium
2022-02-07,0,2,2022,38,0,0,20.1,0.0,76.9,5.67,1041598,274105,0.7201,1,92.947,99.68,3.74,30.0,89.24,Medium
2022-02-08,1,2,2022,39,0,0,23.8,0.0,66.7,6.29,1041896,274183,0.7225,0,78.835,85.73,4.15,30.0,75.66,Low
2022-02-09,2,2,2022,40,0,0,22.2,0.0,72.2,6.24,1042822,274427,0.7275,1,91.008,99.45,3.98,30.0,87.27,Medium
2022-02-10,3,2,2022,41,0,0,20.4,0.0,72.7,5.95,1043091,274498,0.7225,1,89.999,93.79,3.93,30.0,86.28,Medium
2022-02-11,4,2,2022,42,0,0,22.2,0.0,79.8,5.75,1042735,274404,0.7296,1,89.84,98.29,3.85,30.0,86.16,Medium
2022-02-12,5,2,2022,43,1,0,22.8,0.0,77.2,6.3,1046211,275319,0.7192,1,89.055,94.54,3.87,30.0,85.12,Medium
2022-02-13,6,2,2022,44,1,0,22.4,0.0,71.9,6.19,1040875,273914,0.718,1,84.426,90.6,4.15,30.0,81.11,Medium
2022-02-14,0,2,2022,45,0,0,19.2,0.0,77.0,5.69,1042785,274417,0.7339,1,92.477,101.25,4.11,30.0,88.68,Medium
2022-02-15,1,2,2022,46,0,0,20.5,0.0,80.6,5.45,1039822,273637,0.721,1,92.077,98.92,3.93,30.0,88.55,Medium
2022-02-16,2,2,2022,47,0,0,21.3,0.0,80.5,5.89,1043770,274676,0.7177,1,92.344,99.71,3.91,30.0,88.47,Medium
2022-02-17,3,2,2022,48,0,0,21.6,0.0,68.1,6.63,1040852,273908,0.7155,1,92.037,95.47,3.85,30.0,88.42,Medium
2022-02-18,4,2,2022,49,0,0,22.8,0.0,76.7,6.51,1042583,274364,0.7296,0,76.899,85.24,4.27,30.0,73.76,Low
2022-02-19,5,2,2022,50,1,0,22.2,0.0,70.1,5.63,1042452,274329,0.7226,1,86.863,93.29,4.04,30.0,83.33,Medium
2022-02-20,6,2,2022,51,1,0,20.0,0.0,81.3,5.63,1043814,274688,0.723,1,85.828,90.5,4.1,30.0,82.23,Medium
2022-02-21,0,2,2022,52,0,0,22.7,0.0,80.4,6.62,1042203,274264,0.7235,1,97.603,105.79,3.98,30.0,93.65,Medium
2022-02-22,1,2,2022,53,0,0,23.1,0.0,71.7,5.68,1042175,274257,0.7294,1,92.098,104.47,3.93,30.0,88.37,Medium
2022-02-23,2,2,2022,54,0,0,23.1,0.0,72.1,6.36,1046294,275341,0.7234,1,94.625,95.85,3.78,30.0,90.44,Medium
2022-02-24,3,2,2022,55,0,0,24.0,0.0,73.3,5.93,1044048,274749,0.736,1,95.792,98.17,3.79,30.0,91.75,Medium
2022-02-25,4,2,2022,56,0,0,23.8,0.0,64.1,6.84,1042413,274319,0.725,1,93.023,105.73,4.14,30.0,89.24,Medium
2022-02-26,5,2,2022,57,1,0,23.3,0.0,76.7,5.9,1043090,274497,0.7296,1,89.148,94.89,3.9,30.0,85.47,Medium
2022-02-27,6,2,2022,58,1,0,22.6,3.6,73.4,6.68,1046939,275510,0.7283,1,88.848,93.86,3.95,30.0,84.86,Medium
2022-02-28,0,2,2022,59,0,0,20.3,0.0,79.3,6.32,1043235,274536,0.7241,1,97.877,102.42,3.75,30.0,93.82,Medium
2022-03-01,1,3,2022,60,0,0,23.6,0.0,68.6,6.36,1042383,274311,0.7214,1,94.084,102.41,3.78,30.0,90.26,Medium
2022-03-02,2,3,2022,61,0,0,23.3,0.0,70.7,5.49,1042448,274328,0.726,0,81.515,93.42,3.97,30.0,78.2,Medium
2022-03-03,3,3,2022,62,0,0,23.5,0.0,66.0,5.41,1042777,274415,0.7269,1,97.354,100.23,4.18,30.0,93.36,Medium
2022-03-04,4,3,2022,63,0,0,21.3,0.0,68.2,6.22,1042742,274406,0.7215,1,95.306,99.78,4.05,30.0,91.4,Medium
2022-03-05,5,3,2022,64,1,0,21.7,0.0,67.0,6.42,1041429,274060,0.7252,1,90.788,94.28,3.91,30.0,87.18,Medium
2022-03-06,6,3,2022,65,1,0,25.0,0.0,77.5,5.89,1041796,274157,0.7305,1,93.951,100.85,4.12,30.0,90.18,Medium
2022-03-07,0,3,2022,66,0,0,23.5,0.0,68.7,5.91,1042443,274327,0.7347,1,99.596,108.24,3.88,30.0,95.54,Medium
2022-03-08,1,3,2022,67,0,0,24.7,0.0,72.5,6.59,1045341,275090,0.7286,1,102.601,112.59,4.08,30.0,98.15,Medium
2022-03-09,2,3,2022,68,0,0,23.9,6.7,69.7,6.6,1043452,274593,0.7337,1,95.699,102.78,4.27,30.0,91.71,Medium
2022-03-10,3,3,2022,69,0,0,24.0,0.0,64.9,6.33,1043857,274699,0.7212,1,99.221,111.74,4.06,30.0,95.05,Medium
2022-03-11,4,3,2022,70,0,0,25.5,0.0,70.1,6.71,1046868,275492,0.7279,1,98.672,101.88,3.93,30.0,94.25,Medium
2022-03-12,5,3,2022,71,1,0,23.4,0.0,73.6,5.94,1046974,275519,0.7311,1,96.449,98.77,4.04,30.0,92.12,Medium
2022-03-13,6,3,2022,72,1,0,24.4,0.0,64.2,6.28,1043877,274704,0.7199,1,93.043,102.1,3.97,30.0,89.13,Medium
2022-03-14,0,3,2022,73,0,0,23.7,0.0,74.0,7.09,1043236,274536,0.722,1,102.264,107.75,3.6,30.0,98.03,Medium
2022-03-15,1,3,2022,74,0,0,23.9,0.0,65.4,6.46,1042825,274428,0.7331,0,85.468,85.61,3.95,30.0,81.96,Medium
2022-03-16,2,3,2022,75,0,0,24.2,0.0,66.9,6.49,1045996,275262,0.7195,1,102.349,106.52,3.73,30.0,97.85,Medium
2022-03-17,3,3,2022,76,0,0,25.1,0.0,71.6,7.37,1044258,274805,0.7177,1,102.522,108.42,3.77,30.0,98.18,Medium
2022-03-18,4,3,2022,77,0,0,24.2,0.0,65.3,5.9,1043951,274724,0.7321,1,98.879,101.88,4.18,30.0,94.72,Medium
2022-03-19,5,3,2022,78,1,0,26.9,0.0,68.4,6.78,1043153,274514,0.7304,1,97.144,98.96,4.1,30.0,93.13,Medium
2022-03-20,6,3,2022,79,1,0,23.8,0.0,66.3,7.14,1043298,274552,0.7266,1,94.33,98.42,4.02,30.0,90.42,Medium
2022-03-21,0,3,2022,80,0,0,25.0,0.0,68.2,6.35,1045534,275141,0.7242,1,106.25,108.37,3.96,30.0,101.62,Medium
2022-03-22,1,3,2022,81,0,0,24.8,0.0,55.3,6.83,1042320,274295,0.7222,1,106.189,113.4,3.55,30.0,101.88,Medium
2022-03-23,2,3,2022,82,0,0,27.7,0.0,57.7,6.09,1046997,275526,0.7259,1,106.83,106.34,3.94,30.0,102.03,Medium
2022-03-24,3,3,2022,83,0,0,26.0,0.0,69.6,6.22,1043996,274736,0.7324,1,105.884,111.45,3.98,30.0,101.42,Medium
2022-03-25,4,3,2022,84,0,0,27.4,0.0,71.4,6.65,1044821,274953,0.7257,1,102.579,109.27,3.54,30.0,98.18,Medium
2022-03-26,5,3,2022,85,1,0,23.7,0.0,61.3,6.82,1042503,274343,0.7353,1,100.62,105.38,4.01,30.0,96.52,Medium
2022-03-27,6,3,2022,86,1,0,26.5,0.0,64.3,6.95,1045209,275055,0.72,1,99.818,108.09,3.69,30.0,95.5,Medium
2022-03-28,0,3,2022,87,0,0,27.6,0.0,66.6,7.13,1044634,274904,0.7244,1,108.799,110.13,3.52,30.0,104.15,Medium
2022-03-29,1,3,2022,88,0,0,26.5,0.0,68.3,6.47,1045247,275065,0.7226,1,107.186,110.44,4.03,30.0,102.55,Medium
2022-03-30,2,3,2022,89,0,0,28.1,0.0,54.3,6.98,1048347,275881,0.7191,1,107.238,111.61,3.68,30.0,102.29,Medium
2022-03-31,3,3,2022,90,0,0,25.9,0.0,59.7,6.36,1045816,275215,0.7237,1,105.402,112.81,3.74,30.0,100.78,Medium
2022-04-01,4,4,2022,91,0,0,28.9,0.0,62.1,6.86,1043928,274718,0.7266,1,110.587,116.77,3.94,30.0,105.93,High
2022-04-02,5,4,2022,92,1,0,30.4,0.0,67.0,6.58,1044151,274777,0.7271,1,103.758,115.38,3.82,30.0,99.37,Medium
2022-04-03,6,4,2022,93,1,0,26.5,0.0,75.6,6.67,1046821,275479,0.7354,1,113.462,116.72,3.74,30.0,108.39,High
2022-04-04,0,4,2022,94,0,0,26.5,0.0,61.6,6.66,1048285,275864,0.7268,1,109.812,111.12,3.77,30.0,104.75,Medium
2022-04-05,1,4,2022,95,0,0,29.5,0.0,55.4,5.85,1046308,275344,0.7303,1,110.125,121.0,3.85,30.0,105.25,High
2022-04-06,2,4,2022,96,0,0,29.8,0.0,64.1,6.03,1047178,275573,0.7249,1,111.696,112.99,3.75,30.0,106.66,High
2022-04-07,3,4,2022,97,0,0,26.8,0.0,68.3,6.52,1047077,275547,0.7329,1,111.124,118.73,3.81,30.0,106.13,High
2022-04-08,4,4,2022,98,0,0,27.1,0.0,61.9,5.8,1048752,275987,0.7365,1,108.564,111.06,3.74,30.0,103.52,Medium
2022-04-09,5,4,2022,99,1,0,27.4,0.0,56.5,6.8,1042072,274229,0.7272,1,101.901,100.79,3.93,30.0,97.79,Medium
2022-04-10,6,4,2022,100,1,0,26.0,0.0,65.5,6.81,1047362,275622,0.7196,0,87.643,90.9,4.07,30.0,83.68,Medium
2022-04-11,0,4,2022,101,0,0,26.8,0.0,63.7,6.59,1048052,275803,0.7218,1,112.677,121.01,4.06,30.0,107.51,High
2022-04-12,1,4,2022,102,0,0,26.8,0.0,54.9,6.0,1043464,274596,0.726,1,112.129,114.07,3.72,30.0,107.46,High
2022-04-13,2,4,2022,103,0,0,27.3,0.0,61.6,6.99,1044426,274849,0.7268,1,109.871,117.09,3.77,30.0,105.2,Medium
2022-04-14,3,4,2022,104,0,1,28.5,0.0,64.4,7.25,1044553,274882,0.7281,1,106.398,114.01,3.87,30.0,101.86,Medium
2022-04-15,4,4,2022,105,0,0,29.0,0.0,65.0,6.48,1044854,274962,0.7269,1,111.29,113.04,3.93,30.0,106.51,High
2022-04-16,5,4,2022,106,1,0,31.2,0.0,58.4,6.62,1045405,275107,0.7246,1,109.807,114.61,3.64,30.0,105.04,Medium
2022-04-17,6,4,2022,107,1,0,27.5,0.0,56.6,6.48,1046910,275503,0.7214,1,104.808,114.78,3.87,30.0,100.11,Medium
2022-04-18,0,4,2022,108,0,0,30.6,0.0,64.2,6.6,1048213,275846,0.7266,1,116.665,124.45,3.36,30.0,111.3,High
2022-04-19,1,4,2022,109,0,0,28.9,0.0,51.7,6.33,1048701,275974,0.7339,1,112.736,117.59,3.73,30.0,107.5,High
2022-04-20,2,4,2022,110,0,0,29.3,0.0,59.6,6.35,1044919,274979,0.7297,1,113.074,119.97,3.93,30.0,108.21,High
2022-04-21,3,4,2022,111,0,0,30.5,0.0,50.3,6.72,1044962,274990,0.7273,1,116.191,119.94,3.63,30.0,111.19,High
2022-04-22,4,4,2022,112,0,0,28.0,0.0,62.1,7.28,1049340,276142,0.7298,1,114.929,124.02,3.78,30.0,109.53,High
2022-04-23,5,4,2022,113,1,0,30.3,0.0,55.2,5.77,1048059,275805,0.7228,1,110.621,119.49,3.71,30.0,105.55,High
2022-04-24,6,4,2022,114,1,0,30.2,0.0,62.5,6.27,1046988,275523,0.7221,1,111.092,117.01,3.66,30.0,106.11,High
2022-04-25,0,4,2022,115,0,0,30.8,0.0,58.3,5.83,1047825,275743,0.7209,1,119.045,125.69,3.86,30.0,113.61,High
2022-04-26,1,4,2022,116,0,0,30.6,0.0,49.5,6.92,1046876,275494,0.724,1,115.848,118.64,3.58,30.0,110.66,High
2022-04-27,2,4,2022,117,0,0,34.0,0.0,62.4,6.03,1048041,275800,0.7225,0,100.006,100.95,3.94,30.0,95.42,Medium
2022-04-28,3,4,2022,118,0,0,29.5,0.0,62.7,5.67,1046377,275362,0.7307,1,118.068,122.84,3.77,30.0,112.84,High
2022-04-29,4,4,2022,119,0,0,29.8,0.0,59.1,6.49,1047643,275696,0.7223,1,115.504,121.02,3.62,30.0,110.25,High
2022-04-30,5,4,2022,120,1,0,29.8,0.0,50.6,6.92,1044141,274774,0.7206,1,109.393,118.05,3.83,30.0,104.77,Medium
2022-05-01,6,5,2022,121,1,1,30.0,0.0,52.6,6.47,1045844,275222,0.7344,1,101.694,109.55,3.74,30.0,97.24,Medium
2022-05-02,0,5,2022,122,0,0,30.0,0.0,54.5,6.26,1045922,275243,0.7224,1,118.708,125.2,3.79,30.0,113.5,High
2022-05-03,1,5,2022,123,0,0,32.9,0.0,50.0,6.33,1046584,275417,0.7254,1,121.619,131.27,3.49,30.0,116.21,High
2022-05-04,2,5,2022,124,0,0,33.3,0.0,61.7,6.71,1045537,275141,0.7269,1,119.16,122.29,3.66,30.0,113.97,High
2022-05-05,3,5,2022,125,0,0,30.5,0.0,53.7,5.77,1046379,275363,0.719,1,116.826,125.9,3.69,30.0,111.65,High
2022-05-06,4,5,2022,126,0,0,30.2,0.0,39.2,6.06,1044474,274862,0.7309,1,115.953,119.38,3.91,30.0,111.02,High
2022-05-07,5,5,2022,127,1,0,32.3,4.1,54.1,5.9,1048657,275962,0.7279,1,116.527,126.07,3.76,30.0,111.12,High
2022-05-08,6,5,2022,128,1,0,30.9,0.0,50.4,5.59,1047452,275645,0.7325,1,110.497,115.98,3.94,30.0,105.49,High
2022-05-09,0,5,2022,129,0,0,32.8,0.0,51.5,5.91,1044263,274806,0.7213,1,121.361,121.43,3.77,30.0,116.22,High
2022-05-10,1,5,2022,130,0,0,32.3,0.0,49.8,6.46,1046061,275279,0.7252,1,123.449,131.81,3.75,30.0,118.01,High
2022-05-11,2,5,2022,131,0,0,29.8,0.0,55.4,6.22,1048460,275911,0.7249,0,102.221,109.76,3.83,30.0,97.5,Medium
2022-05-12,3,5,2022,132,0,0,34.5,0.0,56.7,6.23,1046758,275463,0.726,1,123.201,127.99,3.82,30.0,117.7,High
2022-05-13,4,5,2022,133,0,0,35.0,0.0,52.3,6.01,1046507,275397,0.7175,1,121.444,126.4,3.63,30.0,116.05,High
2022-05-14,5,5,2022,134,1,0,31.5,0.0,48.9,6.13,1047808,275739,0.7253,1,116.209,121.54,3.48,30.0,110.91,High
2022-05-15,6,5,2022,135,1,0,32.0,0.0,50.2,5.58,1048702,275974,0.7176,1,114.177,114.11,3.73,30.0,108.87,High
2022-05-16,0,5,2022,136,0,0,33.1,0.0,50.3,5.75,1045199,275052,0.7265,1,122.673,121.71,3.74,30.0,117.37,High
2022-05-17,1,5,2022,137,0,0,33.3,0.0,45.9,5.93,1049228,276113,0.7141,1,122.856,132.9,3.43,30.0,117.09,High
2022-05-18,2,5,2022,138,0,0,33.9,0.0,52.6,5.93,1046584,275417,0.7155,1,124.481,128.23,3.52,30.0,118.94,High
2022-05-19,3,5,2022,139,0,0,36.0,0.0,51.8,5.93,1048206,275844,0.7289,1,125.518,137.36,3.46,30.0,119.75,High
2022-05-20,4,5,2022,140,0,0,32.8,0.0,57.0,5.72,1048228,275849,0.722,1,122.662,132.91,3.79,30.0,117.02,High
2022-05-21,5,5,2022,141,1,0,32.0,4.6,55.4,5.59,1047301,275606,0.7198,1,116.25,126.76,3.99,30.0,111.0,High
2022-05-22,6,5,2022,142,1,0,31.2,14.6,45.4,6.98,1046365,275359,0.7311,1,110.889,114.48,3.76,30.0,105.98,High
2022-05-23,0,5,2022,143,0,0,32.3,0.0,52.8,6.05,1047898,275763,0.7264,1,124.688,126.1,3.73,30.0,118.99,High
2022-05-24,1,5,2022,144,0,0,33.4,0.0,43.7,5.83,1051777,276783,0.7291,1,125.51,128.52,3.72,30.0,119.33,High
2022-05-25,2,5,2022,145,0,0,36.3,0.0,51.8,5.54,1045859,275226,0.724,1,124.669,129.56,3.89,30.0,119.2,High
2022-05-26,3,5,2022,146,0,0,32.9,2.2,45.5,5.42,1052024,276848,0.7382,1,122.351,121.35,3.58,30.0,116.3,High
2022-05-27,4,5,2022,147,0,0,34.1,0.0,42.8,5.52,1048177,275836,0.7218,1,122.362,127.05,3.64,30.0,116.74,High
2022-05-28,5,5,2022,148,1,0,33.9,0.0,49.1,5.66,1048824,276006,0.7335,1,119.634,125.01,3.65,30.0,114.06,High
2022-05-29,6,5,2022,149,1,0,35.8,0.0,34.2,4.77,1046637,275431,0.7245,1,116.74,118.69,3.74,30.0,111.54,High
2022-05-30,0,5,2022,150,0,0,37.9,0.0,38.6,4.86,1047325,275612,0.7165,1,128.052,131.33,4.0,30.0,122.27,High
2022-05-31,1,5,2022,151,0,0,33.4,0.0,46.4,5.2,1047918,275768,0.7272,1,127.356,133.06,3.63,30.0,121.53,High
2022-06-01,2,6,2022,152,0,0,33.5,0.0,47.5,5.51,1046889,275497,0.7264,1,124.987,132.31,3.52,30.0,119.39,High
2022-06-02,3,6,2022,153,0,0,35.9,0.0,45.1,5.3,1048620,275953,0.7196,1,126.494,130.15,3.46,30.0,120.63,High
2022-06-03,4,6,2022,154,0,0,35.4,0.0,38.9,5.96,1048281,275863,0.7202,1,129.155,136.49,3.8,30.0,123.21,High
2022-06-04,5,6,2022,155,1,0,37.3,0.0,42.6,4.74,1052853,277067,0.7247,1,122.24,128.76,3.55,30.0,116.1,High
2022-06-05,6,6,2022,156,1,0,35.4,0.0,48.5,5.0,1046876,275494,0.7266,1,120.932,127.12,3.79,30.0,115.52,High
2022-06-06,0,6,2022,157,0,0,34.1,0.0,49.3,5.88,1049471,276177,0.7125,1,128.105,132.55,3.52,30.0,122.07,High
2022-06-07,1,6,2022,158,0,0,35.6,0.0,46.2,5.29,1049818,276268,0.7301,1,129.814,132.3,3.41,30.0,123.65,High
2022-06-08,2,6,2022,159,0,0,36.5,0.0,51.9,5.56,1047238,275589,0.7224,1,127.803,139.28,3.71,30.0,122.04,High
2022-06-09,3,6,2022,160,0,0,36.1,0.0,48.0,6.0,1050810,276529,0.7182,1,125.634,133.81,3.55,30.0,119.56,High
2022-06-10,4,6,2022,161,0,0,35.7,0.0,42.2,4.87,1048696,275973,0.7296,1,126.679,136.03,3.7,30.0,120.8,High
2022-06-11,5,6,2022,162,1,0,36.6,0.0,44.4,5.07,1044565,274886,0.7248,1,122.563,128.44,3.75,30.0,117.33,High
2022-06-12,6,6,2022,163,1,0,36.8,0.0,38.7,4.97,1050926,276559,0.731,1,118.879,124.33,3.79,30.0,113.12,High
2022-06-13,0,6,2022,164,0,0,37.2,0.0,45.1,4.26,1047430,275639,0.7271,1,133.388,141.53,3.53,30.0,127.35,High
2022-06-14,1,6,2022,165,0,0,36.2,0.0,51.1,4.89,1047625,275691,0.7249,1,129.228,130.19,3.71,30.0,123.35,High
2022-06-15,2,6,2022,166,0,0,35.0,0.0,48.9,5.33,1051153,276619,0.7241,1,128.893,131.99,3.47,30.0,122.62,High
2022-06-16,3,6,2022,167,0,0,35.5,0.0,52.4,5.16,1049140,276089,0.7273,1,125.954,129.86,3.27,30.0,120.05,High
2022-06-17,4,6,2022,168,0,0,37.2,0.0,43.8,5.16,1051727,276770,0.7228,1,129.891,135.02,3.71,30.0,123.5,High
2022-06-18,5,6,2022,169,1,0,34.2,0.0,52.0,4.73,1052368,276939,0.7207,1,124.293,127.87,3.68,30.0,118.11,High
2022-06-19,6,6,2022,170,1,0,36.0,0.0,44.3,4.58,1048715,275978,0.728,1,121.391,128.46,3.59,30.0,115.75,High
2022-06-20,0,6,2022,171,0,0,34.9,0.0,52.5,5.32,1051649,276750,0.7242,1,130.001,136.75,3.38,30.0,123.62,High
2022-06-21,1,6,2022,172,0,0,35.6,0.0,45.0,4.58,1048608,275949,0.7251,1,127.321,137.87,3.32,30.0,121.42,High
2022-06-22,2,6,2022,173,0,0,37.5,0.0,48.6,4.86,1054642,277537,0.7304,1,130.661,144.62,3.6,30.0,123.89,High
2022-06-23,3,6,2022,174,0,0,35.9,0.0,52.4,4.77,1048847,276012,0.7244,1,127.189,129.76,3.88,30.0,121.27,High
2022-06-24,4,6,2022,175,0,0,35.8,0.0,44.1,5.26,1052342,276932,0.725,1,128.769,135.65,3.59,30.0,122.36,High
2022-06-25,5,6,2022,176,1,0,33.7,0.0,46.1,5.03,1052034,276851,0.722,0,102.718,108.29,3.82,30.0,97.64,Medium
2022-06-26,6,6,2022,177,1,0,36.9,9.1,51.5,4.09,1051036,276588,0.7271,1,120.474,126.46,3.69,30.0,114.62,High
2022-06-27,0,6,2022,178,0,0,36.8,0.0,44.3,4.09,1049119,276084,0.7267,1,129.416,132.63,3.93,30.0,123.36,High
2022-06-28,1,6,2022,179,0,0,39.1,0.0,38.4,4.77,1050215,276372,0.7295,1,131.418,135.24,3.7,30.0,125.13,High
2022-06-29,2,6,2022,180,0,0,35.4,0.0,55.7,4.47,1046267,275333,0.7221,1,127.554,134.65,3.48,30.0,121.91,High
2022-06-30,3,6,2022,181,0,0,36.2,0.0,42.7,4.28,1051080,276600,0.7227,1,127.618,131.16,3.63,30.0,121.42,High
2022-07-01,4,7,2022,182,0,0,36.3,0.0,45.8,4.84,1051388,276681,0.729,1,128.776,135.69,3.66,30.0,122.48,High
2022-07-02,5,7,2022,183,1,0,38.3,0.0,50.8,4.47,1051012,276582,0.7263,1,126.067,131.63,3.48,30.0,119.95,High
2022-07-03,6,7,2022,184,1,0,35.8,0.0,42.0,4.38,1044856,274962,0.7205,1,118.931,125.3,3.82,30.0,113.83,High
2022-07-04,0,7,2022,185,0,0,36.4,0.0,40.1,4.64,1048328,275876,0.7315,1,131.543,135.26,3.46,30.0,125.48,High
2022-07-05,1,7,2022,186,0,0,36.9,0.1,46.4,4.14,1049420,276163,0.7165,1,129.552,136.5,3.38,30.0,123.45,High
2022-07-06,2,7,2022,187,0,0,36.3,0.0,36.2,4.89,1051557,276726,0.7289,1,130.213,134.08,3.61,30.0,123.83,High
2022-07-07,3,7,2022,188,0,0,35.3,9.8,43.8,3.91,1051609,276739,0.7187,1,127.454,134.31,3.61,30.0,121.2,High
2022-07-08,4,7,2022,189,0,0,36.3,0.0,46.5,4.45,1050747,276512,0.7345,1,126.807,137.17,3.63,30.0,120.68,High
2022-07-09,5,7,2022,190,1,0,37.6,0.0,44.0,4.73,1052415,276951,0.7173,1,125.597,132.66,3.53,30.0,119.34,High
2022-07-10,6,7,2022,191,1,0,34.5,0.0,37.7,3.57,1049149,276092,0.7308,1,118.13,125.0,3.62,30.0,112.6,High
2022-07-11,0,7,2022,192,0,0,36.2,0.0,53.5,3.95,1052479,276968,0.7246,1,128.808,137.7,3.78,30.0,122.39,High
2022-07-12,1,7,2022,193,0,0,34.9,0.7,46.1,4.51,1052265,276912,0.7232,1,127.657,129.83,3.69,30.0,121.32,High
2022-07-13,2,7,2022,194,0,0,37.8,0.0,52.8,4.49,1052127,276876,0.726,1,127.299,138.82,3.48,30.0,120.99,High
2022-07-14,3,7,2022,195,0,0,33.7,0.0,44.5,3.92,1051065,276596,0.7282,1,124.237,127.28,3.37,30.0,118.2,High
2022-07-15,4,7,2022,196,0,0,35.1,0.0,41.5,3.66,1055148,277671,0.7205,1,127.771,136.8,3.49,30.0,121.09,High
2022-07-16,5,7,2022,197,1,0,36.5,0.0,47.3,4.31,1052530,276982,0.721,1,122.339,130.7,3.7,30.0,116.23,High
2022-07-17,6,7,2022,198,1,0,38.3,0.0,45.0,4.36,1049664,276227,0.7283,1,122.643,126.07,3.58,30.0,116.84,High
2022-07-18,0,7,2022,199,0,0,35.8,1.6,40.3,3.39,1052154,276883,0.7166,1,129.176,138.66,3.5,30.0,122.77,High
2022-07-19,1,7,2022,200,0,0,35.1,0.0,53.7,3.34,1053219,277163,0.7222,1,130.623,138.65,3.51,30.0,124.02,High
2022-07-20,2,7,2022,201,0,0,38.7,0.0,43.3,3.88,1050595,276472,0.7403,1,129.601,141.75,3.59,30.0,123.36,High
2022-07-21,3,7,2022,202,0,0,33.7,0.0,37.4,4.01,1054007,277370,0.7203,1,127.381,134.33,3.74,30.0,120.85,High
2022-07-22,4,7,2022,203,0,0,32.5,0.0,53.4,3.61,1052649,277013,0.7308,1,123.812,129.68,3.66,30.0,117.62,High
2022-07-23,5,7,2022,204,1,0,36.5,1.4,44.3,3.97,1047257,275594,0.7222,1,120.703,125.19,3.7,30.0,115.26,High
2022-07-24,6,7,2022,205,1,0,35.0,0.0,44.0,3.38,1052599,277000,0.7277,1,120.666,121.47,3.66,30.0,114.64,High
2022-07-25,0,7,2022,206,0,0,34.2,1.3,38.3,2.79,1051244,276643,0.7284,1,127.342,132.75,3.55,30.0,121.13,High
2022-07-26,1,7,2022,207,0,0,36.8,0.0,56.0,3.43,1053188,277155,0.7308,1,128.56,134.16,3.75,30.0,122.07,High
2022-07-27,2,7,2022,208,0,0,36.0,0.0,41.0,3.6,1054059,277384,0.7241,1,127.023,134.16,3.74,30.0,120.51,High
2022-07-28,3,7,2022,209,0,0,34.8,0.0,47.9,3.43,1052618,277005,0.7351,1,136.833,139.41,3.84,30.0,129.99,High
2022-07-29,4,7,2022,210,0,0,33.7,0.0,52.4,3.05,1055615,277793,0.7222,0,104.569,109.08,3.95,30.0,99.06,Medium
2022-07-30,5,7,2022,211,1,0,36.9,0.0,50.1,2.76,1051984,276838,0.7263,1,120.268,128.01,3.62,30.0,114.32,High
2022-07-31,6,7,2022,212,1,0,36.5,0.0,47.9,3.25,1053648,277276,0.7264,1,121.491,129.59,3.55,30.0,115.31,High
2022-08-01,0,8,2022,213,0,0,35.3,0.0,39.9,3.78,1054066,277386,0.7196,0,110.624,110.58,3.94,30.0,104.95,High
2022-08-02,1,8,2022,214,0,0,38.2,11.2,44.5,3.9,1052318,276926,0.7237,1,123.22,131.5,3.55,30.0,117.09,High
2022-08-03,2,8,2022,215,0,0,33.7,0.0,49.7,3.84,1054127,277402,0.726,1,122.738,128.14,3.79,30.0,116.44,High
2022-08-04,3,8,2022,216,0,0,33.0,0.0,45.0,3.01,1051438,276694,0.723,1,133.408,139.52,3.45,30.0,126.88,High
2022-08-05,4,8,2022,217,0,0,34.2,0.0,50.2,2.85,1051839,276800,0.7374,1,122.896,121.95,3.72,30.0,116.84,High
2022-08-06,5,8,2022,218,1,0,35.1,0.0,52.8,3.48,1050116,276346,0.721,1,133.467,144.62,3.41,30.0,127.1,High
